timestamp,url,bytes_downloaded,fetch_latency_ms,status_code,is_relevant,cumulative_pages,cumulative_relevant,error
1776660015.5644522,https://arxiv.org/html/2604.16242v1,328064,113.69466700125486,200,True,51,21,
1776660016.778829,https://arxiv.org/html/2604.16238v1,274059,100.83424998447299,200,True,52,22,
1776660018.500059,https://arxiv.org/html/2604.16232v1,249929,188.0548329791054,200,True,53,23,
1776660019.5112882,"https://arxiv.org/search/cs?searchtype=author&query=Ran,+Y",0,0.0,0,False,54,23,robots.txt disallowed
1776660019.511869,"https://arxiv.org/search/cs?searchtype=author&query=Wang,+M",0,0.0,0,False,55,23,robots.txt disallowed
1776660019.512376,"https://arxiv.org/search/cs?searchtype=author&query=Xu,+Z",0,0.0,0,False,56,23,robots.txt disallowed
1776660019.512801,https://arxiv.org/format/2604.16182,0,0.0,0,False,57,23,robots.txt disallowed
1776660019.5130439,"https://arxiv.org/search/cs?searchtype=author&query=Sousa,+A+S+S",0,0.0,0,False,58,23,robots.txt disallowed
1776660019.513373,"https://arxiv.org/search/cs?searchtype=author&query=Acasiete,+F",0,0.0,0,False,59,23,robots.txt disallowed
1776660019.5136142,"https://arxiv.org/search/cs?searchtype=author&query=Granados,+O+M",0,0.0,0,False,60,23,robots.txt disallowed
1776660019.5138938,"https://arxiv.org/search/cs?searchtype=author&query=Saba,+H",0,0.0,0,False,61,23,robots.txt disallowed
1776660019.5110579,https://arxiv.org/abs/2604.16220,47513,97.5676670204848,200,True,62,24,
1776660019.816975,https://arxiv.org/format/2604.16171,0,0.0,0,False,63,24,robots.txt disallowed
1776660019.817376,"https://arxiv.org/search/cs?searchtype=author&query=Dragomir,+A",0,0.0,0,False,64,24,robots.txt disallowed
1776660019.817617,"https://arxiv.org/search/cs?searchtype=author&query=Paduraru,+C+D",0,0.0,0,False,65,24,robots.txt disallowed
1776660019.8178859,"https://arxiv.org/search/cs?searchtype=author&query=Burceanu,+E",0,0.0,0,False,66,24,robots.txt disallowed
1776660021.512526,https://arxiv.org/abs/2604.16197,48850,303.2502079731785,200,True,67,25,
1776660023.51316,https://arxiv.org/html/2604.16197v1,1686697,566.7786250123754,200,True,68,26,
1776660025.4245188,https://arxiv.org/format/2604.16145,0,0.0,0,False,69,26,robots.txt disallowed
1776660025.426111,"https://arxiv.org/search/cs?searchtype=author&query=Kang,+M",0,0.0,0,False,70,26,robots.txt disallowed
1776660025.424135,https://arxiv.org/abs/2604.16171,46751,72.96570902690291,200,True,71,27,
1776660026.424455,https://arxiv.org/pdf/2604.16145,181437,73.57095798943192,200,False,72,27,non-HTML content-type
1776660027.424952,https://arxiv.org/html/2604.16145v1,88266,139.17545799631625,200,True,73,28,
1776660022.512822,https://arxiv.org/pdf/2604.16197,3448020,5598.755959013943,200,False,74,28,non-HTML content-type
1776660020.5121431,https://arxiv.org/pdf/2604.16220,37365154,8652.764041966293,200,False,75,28,non-HTML content-type
